AUC,durations,rates,IEI,startTimes,amps,jitter,cond,age,id,id2,T
11.96569686,3.117647059,0.073529412,18,3141.4,19.93166558,0.666666667,4,14,12,2,9230
38.4694567,3.411764706,0.147058824,7,3164.4,21.08597984,1.6,4,14,12,2,9230
69.71196721,3.897058824,0.117647059,22,3177.875,21.79494982,0.925,4,14,12,2,9230
27.53694471,3.485294118,0.029411765,25,3201,24.02127266,0.8,4,14,12,2,9230
48.45178656,3.426470588,0.102941177,12,3229.714286,22.5763716,1.489795918,4,14,12,2,9230
6.927993362,3.338235294,0.029411765,69,3244,31.42571259,0.333333333,4,14,12,2,9230
40.68566995,3.470588235,0.191176471,45,3317.692308,20.8540772,0.813186813,4,14,12,2,9230
9.954338493,3.235294118,0.029411765,69,3366,23.27119637,0.666666667,4,14,12,2,9230
60.95208301,3.455882353,0.029411765,6,3435,18.71627045,0.5,4,14,12,2,9230
77.8130469,4.176470588,0.205882353,48,3443.071429,21.31257956,1.173469388,4,14,12,2,9230
-4.571488722,3.161764706,0.029411765,30,3495,30.52945995,0,4,14,12,2,9230
22.93044086,3.323529412,0.044117647,31,3525,18.11412392,0.8,4,14,12,2,9230
53.12732335,3.397058824,0.029411765,8,3556,20.14514287,0.333333333,4,14,12,2,9230
51.04643508,3.308823529,0.044117647,13,3564,18.21617413,0.5,4,14,12,2,9230
29.55125126,3.323529412,0.029411765,41,3577,18.16260783,0.333333333,4,14,12,2,9230
34.56217991,3.352941177,0.102941177,54,3620.285714,18.04764605,1.357142857,4,14,12,2,9230
10.13003243,3.220588235,0.029411765,14,3678,19.35276318,0,4,14,12,2,9230
20.10309177,3.176470588,0.044117647,133,3692,24.26605358,0.4,4,14,12,2,9230
72.02886877,4.264705882,0.397058824,29,3826.518519,20.58961592,0.894179894,4,14,12,2,9230
23.3889521,3.235294118,0.058823529,14,3859,21.11897507,0.8,4,14,12,2,9230
5.034215927,3.132352941,0.029411765,12,3874,20.41640536,0.333333333,4,14,12,2,9230
22.02914153,3.323529412,0.088235294,7,3886.666667,21.76972948,0.80952381,4,14,12,2,9230
14.78392346,3.382352941,0.029411765,47,3895,22.37457824,0.75,4,14,12,2,9230
33.01314903,3.529411765,0.102941177,18,3942.714286,25.70555741,0.408163265,4,14,12,2,9230
45.65437406,3.720588235,0.220588235,8,3963.933333,20.79210506,1.090476191,4,14,12,2,9230
0.826566382,3.308823529,0.029411765,56,3974,24.23856735,0.75,4,14,12,2,9230
-4.621421613,3.102941177,0.029411765,18,4030,22.43807888,0,4,14,12,2,9230
15.96702077,3.235294118,0.029411765,22,4048,22.57590914,0.75,4,14,12,2,9230
80.63275743,3.632352941,0.397058824,9,4080.148148,19.55954912,1.283950617,4,14,12,2,9230
12.45309499,3.176470588,0.058823529,59,4096,20.5689846,1.2,4,14,12,2,9230
0.57487465,3.044117647,0.029411765,26,4156,19.44843229,0.333333333,4,14,12,2,9230
89.3537248,3.632352941,0.279411765,77,4187.789474,23.80045128,1,4,14,12,2,9230
25.62675891,3.352941177,0.029411765,10,4271,19.63725319,0.8,4,14,12,2,9230
-6.213058704,3.279411765,0.029411765,113,4281,23.17153215,0.75,4,14,12,2,9230
1.705023085,3.132352941,0.029411765,16,4394,17.48950768,0.333333333,4,14,12,2,9230
9.03655647,3.147058824,0.029411765,26,4410,24.29954211,0.333333333,4,14,12,2,9230
22.19050027,3.294117647,0.029411765,6,4436,22.87990522,0.75,4,14,12,2,9230
36.28622578,3.573529412,0.044117647,8,4442,26.65067887,0.5,4,14,12,2,9230
26.10620817,3.25,0.029411765,45,4450,21.31204096,0.333333333,4,14,12,2,9230
15.68786949,3.205882353,0.029411765,7,4495,18.94910304,0.666666667,4,14,12,2,9230
6.308172992,3.235294118,0.029411765,9,4502,27.5796442,0,4,14,12,2,9230
13.32066978,3.220588235,0.058823529,20,4512.5,18.50589387,1.5,4,14,12,2,9230
16.096593,3.25,0.029411765,6,4534,19.34710503,0.75,4,14,12,2,9230
27.21351302,3.25,0.102941177,42,4542.285714,18.7793897,1.023809524,4,14,12,2,9230
5.377396496,3.088235294,0.029411765,NaN,4587,22.3885746,0,4,14,12,2,9230
1.896010031,3.073529412,0.029411765,8,26,21.80006409,0,4,14,12,3,9230
22.29464814,3.382352941,0.073529412,12,34.4,18.470541,0.48,4,14,12,3,9230
16.94030161,3.176470588,0.029411765,117,47,20.44955063,0.666666667,4,14,12,3,9230
9.905990197,3.279411765,0.029411765,7,164,19.30293632,0.5,4,14,12,3,9230
54.13767569,3.485294118,0.029411765,6,171,26.24491628,0.333333333,4,14,12,3,9230
56.98006074,3.647058824,0.073529412,29,177.6,24.68640518,0.633333333,4,14,12,3,9230
80.89717255,4.058823529,0.235294118,12,211.6875,20.97762519,1.418269231,4,14,12,3,9230
9.42870132,3.220588235,0.029411765,79,226,15.58976809,0.333333333,4,14,12,3,9230
1.229293341,3.161764706,0.029411765,12,305,21.58718681,0,4,14,12,3,9230
26.72282024,3.220588235,0.029411765,11,317,24.11245489,0.75,4,14,12,3,9230
37.39180918,3.352941177,0.044117647,52,328,23.90304804,0.5,4,14,12,3,9230
50.51979336,3.808823529,0.294117647,10,381.9,20.3506207,0.83,4,14,12,3,9230
11.66719398,3.220588235,0.029411765,19,393,17.85767698,0,4,14,12,3,9230
18.06928729,3.279411765,0.058823529,16,413,19.86439276,1,4,14,12,3,9230
24.1073982,3.308823529,0.117647059,25,432,20.50561059,1.5,4,14,12,3,9230
33.54963776,3.602941177,0.073529412,132,459,20.0729975,0.428571429,4,14,12,3,9230
24.33054688,3.294117647,0.058823529,17,592,18.99630203,1.2,4,14,12,3,9230
18.90381293,3.323529412,0.102941177,12,611.2857143,20.77884722,1.571428571,4,14,12,3,9230
171.8346688,4.161764706,0.044117647,6,625,17.61530805,0.5,4,14,12,3,9230
160.6861724,5.485294118,0.455882353,135,635.9032258,24.43608811,1.861751152,4,14,12,3,9230
38.27832944,3.455882353,0.102941177,35,775.8571429,22.62159705,1.089285714,4,14,12,3,9230
1.023241689,3.102941177,0.044117647,11,813,18.8357722,0,4,14,12,3,9230
26.81556586,3.676470588,0.161764706,40,824,21.40536936,0.166666667,4,14,12,3,9230
11.98841815,3.176470588,0.029411765,21,864,16.59309292,0.75,4,14,12,3,9230
7.979061511,3.25,0.029411765,24,885,21.71771145,0.75,4,14,12,3,9230
6.025606472,3.161764706,0.029411765,56,909,20.6784064,0.333333333,4,14,12,3,9230
41.30125405,3.455882353,0.102941177,9,965.8571429,26.98419356,0.910714286,4,14,12,3,9230
30.03359017,3.308823529,0.044117647,13,976,22.96034431,0.5,4,14,12,3,9230
38.44875602,3.279411765,0.029411765,18,989,23.86300898,0.75,4,14,12,3,9230
29.52340953,3.485294118,0.029411765,102,1007,22.19110451,0.8,4,14,12,3,9230
25.11175026,3.25,0.117647059,28,1111,20.8741981,1.428571429,4,14,12,3,9230
47.68778165,3.794117647,0.279411765,12,1143.684211,20.8854279,0.663157895,4,14,12,3,9230
90.74648746,4.382352941,0.235294118,9,1159.75,26.83998648,1.416666667,4,14,12,3,9230
26.69216241,3.279411765,0.029411765,115,1175,27.53858948,0.333333333,4,14,12,3,9230
30.35123496,3.220588235,0.132352941,12,1293.111111,25.65959167,1.013888889,4,14,12,3,9230
28.86054631,3.558823529,0.058823529,9,1306,22.51412037,0.571428571,4,14,12,3,9230
10.63659877,3.147058824,0.029411765,12,1315,17.54976432,0.666666667,4,14,12,3,9230
9.627555227,3.294117647,0.073529412,7,1327.4,23.56734581,0.48,4,14,12,3,9230
27.03049937,3.382352941,0.058823529,15,1337.5,21.76504707,2,4,14,12,3,9230
33.78260945,3.441176471,0.088235294,13,1357,20.14595747,1.125,4,14,12,3,9230
4.565163536,3.220588235,0.044117647,22,1371,20.7709376,0,4,14,12,3,9230
13.16817085,3.205882353,0.029411765,46,1393,19.74878152,0.333333333,4,14,12,3,9230
48.30375078,3.588235294,0.044117647,8,1439,19.51590331,0.833333333,4,14,12,3,9230
43.07301643,3.514705882,0.058823529,45,1448.5,25.00443459,1.3,4,14,12,3,9230
24.54291511,3.235294118,0.073529412,118,1496.2,20.1863122,1.233333333,4,14,12,3,9230
56.99479902,3.470588235,0.147058824,10,1624.6,19.93587303,1.733333333,4,14,12,3,9230
17.12609194,3.308823529,0.029411765,12,1640,20.72694333,0.333333333,4,14,12,3,9230
48.73471756,3.661764706,0.088235294,25,1652.5,22.01766682,0.75,4,14,12,3,9230
27.37672769,3.338235294,0.088235294,11,1679.5,19.77995094,1.5,4,14,12,3,9230
31.04184204,3.455882353,0.029411765,103,1692,22.27573347,1,4,14,12,3,9230
61.51653367,3.897058824,0.205882353,10,1801.785714,22.01163991,2.214285714,4,14,12,3,9230
20.23760858,3.294117647,0.029411765,24,1816,25.35229683,0.666666667,4,14,12,3,9230
16.6369708,3.220588235,0.044117647,10,1840,23.42964713,0,4,14,12,3,9230
138.9943029,4.676470588,0.161764706,13,1853.363636,24.89866024,0.898989899,4,14,12,3,9230
64.33717063,4.029411765,0.161764706,9,1870.090909,24.24392735,0.661157025,4,14,12,3,9230
35.56118707,3.485294118,0.044117647,148,1880,24.20205832,0.5,4,14,12,3,9230
96.24285857,4.441176471,0.397058824,6,2031.185185,22.16889639,1.537037037,4,14,12,3,9230
103.3723238,3.5,0.073529412,8,2047,19.54808362,2,4,14,12,3,9230
16.49134696,3.117647059,0.029411765,7,2057,27.82161713,0,4,14,12,3,9230
49.82336033,3.691176471,0.205882353,37,2064.857143,24.06994306,0.846153846,4,14,12,3,9230
7.76650503,3.147058824,0.044117647,51,2105,22.13063113,0,4,14,12,3,9230
45.60081357,3.941176471,0.235294118,38,2157.1875,22.47805124,0.606617647,4,14,12,3,9230
6.47408125,3.132352941,0.029411765,8,2196,23.54752159,0.333333333,4,14,12,3,9230
65.54423523,3.808823529,0.161764706,13,2206.363636,22.75448002,1.05785124,4,14,12,3,9230
126.9384065,4.558823529,0.176470588,8,2222.916667,24.17450626,1.032051282,4,14,12,3,9230
99.75406791,4,0.058823529,52,2232.5,26.46806335,1,4,14,12,3,9230
0.012160406,3.176470588,0.029411765,38,2285,20.61213779,0,4,14,12,3,9230
3.421073083,3.132352941,0.029411765,8,2323,19.12642097,0.333333333,4,14,12,3,9230
4.353326083,3.161764706,0.029411765,18,2331,29.85235119,0,4,14,12,3,9230
2.073149644,3.191176471,0.029411765,22,2349,20.96711667,0.666666667,4,14,12,3,9230
91.47215841,4.852941177,0.411764706,21,2374.5,22.67133504,0.9375,4,14,12,3,9230
131.3710415,4.235294118,0.058823529,22,2402.5,29.08624776,1.5,4,14,12,3,9230
25.63340912,4.455882353,0.102941177,25,2428.142857,23.1843667,1.196428571,4,14,12,3,9230
-94.95078072,3.676470588,0.044117647,72,2455,34.09234905,0.5,4,14,12,3,9230
18.31782874,3.117647059,0.029411765,35,2527,19.13930626,0.8,4,14,12,3,9230
52.99222635,3.485294118,0.029411765,8,2562,20.09481716,0,4,14,12,3,9230
74.38191002,3.455882353,0.102941177,31,2572.571429,19.35468499,0.952380952,4,14,12,3,9230
63.38139376,3.632352941,0.161764706,160,2608.181818,17.43321164,0.954545455,4,14,12,3,9230
53.71973206,3.808823529,0.117647059,89,2775.5,19.35732675,0.875,4,14,12,3,9230
26.69499205,3.352941177,0.088235294,14,2867,21.88159347,1,4,14,12,3,9230
25.46632057,3.382352941,0.029411765,22,2882,26.55067348,0.75,4,14,12,3,9230
41.54516767,3.838235294,0.147058824,85,2904,22.94695311,0.307692308,4,14,12,3,9230
29.6405415,3.441176471,0.117647059,106,2990,20.19541283,1.1,4,14,12,3,9230
24.58208636,3.279411765,0.058823529,16,3098.5,20.65470352,0.7,4,14,12,3,9230
21.95346971,3.294117647,0.058823529,43,3115.5,20.85813122,0.7,4,14,12,3,9230
25.21317324,3.323529412,0.058823529,94,3160,21.5664196,1,4,14,12,3,9230
239.7243518,7.235294118,0.735294118,12,3263.64,23.38472974,1.418333333,4,14,12,3,9230
150.5179203,3.514705882,0.029411765,63,3282,20.29143715,0.666666667,4,14,12,3,9230
16.34935326,3.323529412,0.029411765,151,3345,19.69752407,0.75,4,14,12,3,9230
43.70041719,3.632352941,0.161764706,27,3498.090909,20.45689495,0.848484849,4,14,12,3,9230
28.37348005,3.470588235,0.088235294,56,3527,18.61330237,0.857142857,4,14,12,3,9230
25.95223914,3.338235294,0.029411765,14,3584,26.80014801,0.75,4,14,12,3,9230
32.9730614,3.735294118,0.117647059,40,3598,22.94954387,0.363636364,4,14,12,3,9230
11.10904817,3.176470588,0.029411765,9,3638,21.96302032,0.75,4,14,12,3,9230
12.58803932,3.25,0.029411765,91,3647,15.77503824,0.75,4,14,12,3,9230
116.2737715,4.588235294,0.367647059,43,3739.88,22.20423968,1.137391304,4,14,12,3,9230
8.569457728,3.132352941,0.058823529,20,3787.5,20.61211729,0.5,4,14,12,3,9230
-2.033284086,3.191176471,0.029411765,44,3808,21.63267422,0.333333333,4,14,12,3,9230
28.25558516,3.25,0.058823529,62,3852.5,24.86476163,1.071428571,4,14,12,3,9230
28.26208678,3.573529412,0.029411765,16,3915,22.50841268,0.333333333,4,14,12,3,9230
117.306803,5.308823529,0.632352941,38,3933.046512,22.59756041,0.998255814,4,14,12,3,9230
56.53474368,3.602941177,0.161764706,76,3978,20.35263284,1.444444444,4,14,12,3,9230
4.862184422,3.132352941,0.029411765,80,4058,20.49564997,0.333333333,4,14,12,3,9230
264.2158217,5.544117647,0.632352941,84,4156.372093,18.72268295,0.767441861,4,14,12,3,9230
9.093698576,3.161764706,0.029411765,25,4258,25.55266094,0,4,14,12,3,9230
55.7115269,3.838235294,0.147058824,18,4284.8,22.49182882,1.36,4,14,12,3,9230
23.3567686,3.308823529,0.088235294,11,4307.666667,20.01849638,1.047619048,4,14,12,3,9230
54.14524564,3.676470588,0.117647059,40,4323.25,19.10210943,1,4,14,12,3,9230
28.05213187,3.338235294,0.029411765,106,4367,22.88861974,0.666666667,4,14,12,3,9230
50.23349908,3.941176471,0.205882353,33,4473.142857,22.11454255,0.244897959,4,14,12,3,9230
123.6900882,4.308823529,0.279411765,78,4507.842105,22.62961121,0.85,4,14,12,3,9230
8.244876703,3.191176471,0.029411765,NaN,4588,21.83530808,0,4,14,12,3,9230
10.98437321,3.240740741,0.037037037,10,90,30.91034412,0,3,14,12,1,5536
0.143853135,3.074074074,0.037037037,12,100,23.18918037,0,3,14,12,1,5536
27.67885348,3.314814815,0.037037037,30,112,19.52766943,0.75,3,14,12,1,5536
20.32075657,3.296296296,0.055555556,91,142,21.06266093,0.5,3,14,12,1,5536
77.45521676,4.518518519,0.296296296,36,235.75,23.65760476,1.107142857,3,14,12,1,5536
42.0291413,3.62962963,0.092592593,73,275.2,22.41740243,1.233333333,3,14,12,1,5536
0.444912138,3.111111111,0.037037037,21,350,27.98213959,0,3,14,12,1,5536
16.01448209,3.425925926,0.092592593,34,372.2,23.06619199,1.166666667,3,14,12,1,5536
14.44949935,3.277777778,0.037037037,13,407,24.05129337,0,3,14,12,1,5536
0.523325027,3.12962963,0.037037037,9,420,19.720644,0,3,14,12,1,5536
7.754962037,3.259259259,0.055555556,9,429,24.70148404,0,3,14,12,1,5536
16.63044453,3.259259259,0.037037037,19,438,18.70281378,0.666666667,3,14,12,1,5536
81.27558235,4.407407407,0.240740741,11,460.6923077,26.07485528,1.286713287,3,14,12,1,5536
20.6329286,3.351851852,0.055555556,94,474,20.53604349,0,3,14,12,1,5536
7.451603347,3.222222222,0.037037037,61,568,25.59423161,0,3,14,12,1,5536
35.56321738,3.37037037,0.037037037,95,629,18.85244274,0.75,3,14,12,1,5536
36.19831419,3.425925926,0.037037037,26,724,24.47177696,0,3,14,12,1,5536
15.19338684,3.240740741,0.037037037,76,750,19.81789907,0.333333333,3,14,12,1,5536
32.1227078,3.407407407,0.037037037,16,826,20.23872328,0.75,3,14,12,1,5536
15.77141237,3.296296296,0.037037037,61,842,20.47177601,0.75,3,14,12,1,5536
18.62942026,3.277777778,0.055555556,NaN,903,26.53823042,0.25,3,14,12,1,5536
14.23004336,3.462962963,0.037037037,19,68,24.03343455,0.666666667,3,14,12,2,5536
27.94523607,3.444444444,0.055555556,15,87,24.36229858,0.6,3,14,12,2,5536
21.30918003,3.314814815,0.055555556,75,102,21.49428749,0.5,3,14,12,2,5536
10.02911405,3.148148148,0.074074074,23,178,20.91532516,1,3,14,12,2,5536
13.66503162,3.12962963,0.074074074,65,203,18.4492538,1,3,14,12,2,5536
43.39693022,3.537037037,0.037037037,22,269,26.29309273,0.666666667,3,14,12,2,5536
31.55432098,3.537037037,0.037037037,98,291,26.8845431,0.333333333,3,14,12,2,5536
26.51943414,3.314814815,0.092592593,23,389.4,21.71760396,0.914285714,3,14,12,2,5536
31.53194256,3.666666667,0.111111111,45,413,25.50035422,0.142857143,3,14,12,2,5536
16.82673727,3.12962963,0.092592593,13,459.2,24.67846699,1.44,3,14,12,2,5536
43.54409814,3.388888889,0.055555556,26,474,21.17242599,0.25,3,14,12,2,5536
75.71427725,3.62962963,0.240740741,101,508.3846154,24.18603992,0.833333333,3,14,12,2,5536
30.79796599,3.407407407,0.074074074,11,618,23.37683344,0,3,14,12,2,5536
51.70065826,3.5,0.037037037,38,629,28.18788433,0,3,14,12,2,5536
2.720518276,3.148148148,0.037037037,40,667,18.2375946,0,3,14,12,2,5536
34.06676987,3.518518519,0.074074074,12,709,23.06682396,1.6,3,14,12,2,5536
27.96439775,3.481481482,0.037037037,42,723,30.92200915,0.333333333,3,14,12,2,5536
19.86504032,3.444444444,0.055555556,39,765,19.63753939,0.5,3,14,12,2,5536
38.55293901,3.703703704,0.185185185,148,805.6,21.31192859,1.233333333,3,14,12,2,5536
10.07004398,3.148148148,0.037037037,8,956,26.18792248,0,3,14,12,2,5536
48.1203366,3.685185185,0.12962963,50,964.8571429,18.48848929,0.734693878,3,14,12,2,5536
23.57769023,3.333333333,0.074074074,9,1017,19.40650311,1.2,3,14,12,2,5536
6.276961222,3.166666667,0.037037037,15,1027,18.54469681,0.666666667,3,14,12,2,5536
17.47854057,3.444444444,0.037037037,40,1042,26.38241529,0.75,3,14,12,2,5536
93.39789471,4.055555556,0.148148148,33,1083,22.98475668,0.666666667,3,14,12,2,5536
49.01446645,3.611111111,0.092592593,80,1118.2,28.91289253,1.44,3,14,12,2,5536
40.84011612,3.314814815,0.037037037,8,1200,22.87926626,0.75,3,14,12,2,5536
69.61874354,3.574074074,0.037037037,12,1208,23.06174469,1,3,14,12,2,5536
98.42646162,4.166666667,0.037037037,18,1220,20.05847621,0.75,3,14,12,2,5536
16.01238106,3.333333333,0.037037037,58,1238,22.64930662,0.333333333,3,14,12,2,5536
24.2802984,3.314814815,0.037037037,108,1296,16.50833225,0.333333333,3,14,12,2,5536
42.97751015,3.537037037,0.148148148,22,1406,19.200834,1.142857143,3,14,12,2,5536
95.80130683,4.833333333,0.240740741,9,1434,26.47889335,0.923076923,3,14,12,2,5536
93.09767829,3.740740741,0.037037037,48,1444,19.71099917,0.666666667,3,14,12,2,5536
64.84765124,4.111111111,0.185185185,119,1494,22.75474634,1.2,3,14,12,2,5536
12.22064756,3.185185185,0.074074074,18,1617,20.14601212,0.8,3,14,12,2,5536
36.04825371,3.481481482,0.037037037,54,1636,24.75584841,0.75,3,14,12,2,5536
9.241582642,3.259259259,0.037037037,41,1690,21.0726614,0,3,14,12,2,5536
24.56190381,3.462962963,0.055555556,63,1731,20.39435062,0.4,3,14,12,2,5536
52.66790142,3.87037037,0.222222222,115,1796.333333,21.83735363,1,3,14,12,2,5536
16.84881715,3.277777778,0.037037037,32,1913,21.37685966,0.75,3,14,12,2,5536
43.52792975,3.703703704,0.037037037,6,1945,25.92475637,0.333333333,3,14,12,2,5536
68.8414659,3.888888889,0.037037037,87,1951,27.66279538,0.666666667,3,14,12,2,5536
9.589483215,3.185185185,0.037037037,21,2038,22.27717018,0,3,14,12,2,5536
41.80798718,3.592592593,0.074074074,224,2059,23.23876899,0.571428571,3,14,12,2,5536
11.09031678,3.240740741,0.037037037,44,2283,22.61854935,0.333333333,3,14,12,2,5536
31.50093099,3.388888889,0.12962963,81,2331.428571,31.11481762,0.571428571,3,14,12,2,5536
85.71964511,4.685185185,0.222222222,63,2415.75,21.01978302,0.625,3,14,12,2,5536
6.078007942,3.407407407,0.092592593,104,2481.2,25.18077145,1.44,3,14,12,2,5536
56.18268516,3.722222222,0.111111111,13,2589.5,20.41553326,1.9,3,14,12,2,5536
28.15985798,3.407407407,0.037037037,20,2605,20.41912715,0.666666667,3,14,12,2,5536
28.223519,3.481481482,0.037037037,92,2625,15.08569241,0,3,14,12,2,5536
45.93123977,3.518518519,0.12962963,8,2718.428571,23.21564031,1.375,3,14,12,2,5536
8.587731346,3.148148148,0.037037037,35,2728,21.53446102,0,3,14,12,2,5536
36.490123,3.481481482,0.12962963,19,2764.142857,21.5010198,0.984126984,3,14,12,2,5536
13.20976427,3.240740741,0.037037037,85,2784,17.85472806,0.666666667,3,14,12,2,5536
88.17172525,4.148148148,0.296296296,7,2874.9375,23.85021385,0.947916667,3,14,12,2,5536
46.07400284,3.555555556,0.037037037,28,2885,31.64172935,0.333333333,3,14,12,2,5536
14.63631623,3.222222222,0.037037037,42,2913,20.3022817,0.333333333,3,14,12,2,5536
5.347588599,3.092592593,0.037037037,68,2955,28.53943729,0,3,14,12,2,5536
18.9146185,3.333333333,0.092592593,26,3024.2,23.9668011,1.257142857,3,14,12,2,5536
12.53035905,3.203703704,0.055555556,35,3051,19.29791641,0,3,14,12,2,5536
13.82698685,3.148148148,0.037037037,43,3086,17.63410346,0.333333333,3,14,12,2,5536
30.42393073,3.518518519,0.092592593,54,3129.4,21.11245891,0.771428571,3,14,12,2,5536
14.46074101,3.259259259,0.037037037,92,3184,21.79463291,0.75,3,14,12,2,5536
13.04363189,3.277777778,0.074074074,58,3276,23.82688141,0,3,14,12,2,5536
44.56356265,3.611111111,0.037037037,110,3334,22.75842323,0.8,3,14,12,2,5536
11.88898952,3.259259259,0.037037037,19,3444,21.60940075,0.75,3,14,12,2,5536
63.03709301,3.740740741,0.12962963,7,3467,20.90442753,1.6,3,14,12,2,5536
70.31449296,3.777777778,0.037037037,28,3476,23.58018557,0.333333333,3,14,12,2,5536
24.5002513,3.407407407,0.074074074,60,3505,23.19305992,0.8,3,14,12,2,5536
19.19489926,3.296296296,0.037037037,26,3566,23.93421046,0.333333333,3,14,12,2,5536
9.046312435,3.185185185,0.074074074,46,3592.5,18.21233153,0.5,3,14,12,2,5536
3.015747286,3.111111111,0.037037037,55,3639,22.56513596,0,3,14,12,2,5536
13.74336284,3.240740741,0.037037037,37,3694,18.53194237,0.333333333,3,14,12,2,5536
23.13977506,3.333333333,0.037037037,146,3731,23.77387969,0.666666667,3,14,12,2,5536
6.155054685,3.166666667,0.037037037,27,3877,20.27674866,0,3,14,12,2,5536
22.49375068,3.259259259,0.074074074,79,3904.5,21.01553933,1,3,14,12,2,5536
30.27128979,3.592592593,0.037037037,100,3984,20.10626054,0.5,3,14,12,2,5536
6.557056942,3.166666667,0.037037037,49,4084,22.59602642,0,3,14,12,2,5536
61.98613714,3.888888889,0.314814815,98,4135.294118,20.94803407,1.588235294,3,14,12,2,5536
27.92925382,3.37037037,0.111111111,22,4237,21.41959681,1.428571429,3,14,12,2,5536
54.52597292,3.722222222,0.185185185,15,4262.2,21.0215416,1.054545455,3,14,12,2,5536
25.81627866,3.203703704,0.074074074,40,4280.5,20.25969601,1.5,3,14,12,2,5536
53.87221123,3.87037037,0.148148148,86,4322.25,19.13161478,0.65,3,14,12,2,5536
25.40006504,3.351851852,0.037037037,15,4409,22.03768603,0.333333333,3,14,12,2,5536
30.05721209,3.277777778,0.055555556,15,4424,20.8030707,0.833333333,3,14,12,2,5536
14.58812281,3.203703704,0.037037037,17,4439,23.23807049,0,3,14,12,2,5536
37.42186093,3.518518519,0.148148148,66,4458.75,19.79108306,0.964285714,3,14,12,2,5536
14.65651561,3.240740741,0.037037037,26,4527,20.33186483,0.75,3,14,12,2,5536
15.81497802,3.351851852,0.074074074,NaN,4553,21.40411568,0,3,14,12,2,5536
6.310033963,3.064516129,0.032258065,57,5,20.766078,0,3,14,12,3,4615
4.769689422,3.225806452,0.032258065,38,62,18.90920281,0.75,3,14,12,3,4615
12.14460124,3.161290323,0.032258065,63,100,18.53131453,0.333333333,3,14,12,3,4615
57.7417191,3.548387097,0.129032258,31,166.25,26.50121078,1.85,3,14,12,3,4615
25.10190063,3.387096774,0.096774194,44,201.6666667,22.59660689,0.888888889,3,14,12,3,4615
10.64507303,3.467741936,0.080645161,53,248.2,23.31541379,1.333333333,3,14,12,3,4615
7.086144344,3.225806452,0.032258065,16,303,16.52512169,0.666666667,3,14,12,3,4615
68.62930567,3.822580645,0.048387097,30,319,23.63601462,0,3,14,12,3,4615
68.99800363,3.822580645,0.064516129,47,349.5,19.78881073,0.5,3,14,12,3,4615
9.101222647,3.258064516,0.096774194,53,399,18.96520519,1.857142857,3,14,12,3,4615
8.695742431,3.306451613,0.080645161,27,454,27.60281372,0,3,14,12,3,4615
10.58190226,3.112903226,0.032258065,18,481,17.40629832,0.666666667,3,14,12,3,4615
9.055452261,3.129032258,0.064516129,15,501,20.00375795,2,3,14,12,3,4615
13.32272925,3.290322581,0.064516129,24,518,30.02502251,0,3,14,12,3,4615
31.82769768,3.306451613,0.064516129,6,544.5,31.53890085,1.5,3,14,12,3,4615
26.05500926,3.258064516,0.064516129,104,553.5,21.06386375,0.7,3,14,12,3,4615
9.335813325,3.274193548,0.064516129,21,658,20.05585175,0.2,3,14,12,3,4615
26.49096735,3.338709677,0.064516129,23,681,17.79414272,2,3,14,12,3,4615
37.99030329,3.338709677,0.048387097,9,706,22.74931097,0.25,3,14,12,3,4615
3.068306185,3.435483871,0.032258065,61,715,22.94552875,1,3,14,12,3,4615
-1.463476086,3.096774194,0.032258065,17,776,21.49734592,0,3,14,12,3,4615
36.87615178,3.435483871,0.048387097,9,793,19.57127762,0.4,3,14,12,3,4615
101.1702888,3.935483871,0.177419355,85,808.0909091,27.48118153,1.236363636,3,14,12,3,4615
8.651046157,3.177419355,0.032258065,12,900,20.87543869,0,3,14,12,3,4615
47.37186329,3.64516129,0.064516129,52,912,20.39469051,0.5,3,14,12,3,4615
10.88871399,3.290322581,0.032258065,12,964,25.82201529,0.5,3,14,12,3,4615
11.38847839,3.209677419,0.112903226,16,978,21.76341888,1.714285714,3,14,12,3,4615
-6.913964229,3.14516129,0.032258065,17,996,24.36511803,0.666666667,3,14,12,3,4615
21.42609161,3.258064516,0.064516129,11,1013.5,22.94692211,0.9,3,14,12,3,4615
85.57672543,4.048387097,0.290322581,25,1030.055556,25.50995665,0.653846154,3,14,12,3,4615
27.37995257,3.322580645,0.080645161,113,1063.8,19.54955918,1.171428571,3,14,12,3,4615
44.49546117,3.548387097,0.112903226,9,1181.142857,26.29153906,1.081632653,3,14,12,3,4615
67.51683192,3.822580645,0.161290323,54,1197.6,25.29502976,1.125,3,14,12,3,4615
19.56351486,3.370967742,0.161290323,67,1257.4,21.83001614,0.9,3,14,12,3,4615
27.3720877,3.370967742,0.032258065,39,1328,18.79731178,0.666666667,3,14,12,3,4615
8.574898815,3.225806452,0.064516129,84,1368,21.94818172,0.8,3,14,12,3,4615
8.610120269,3.370967742,0.048387097,29,1453,27.70315742,0,3,14,12,3,4615
14.01607137,3.403225807,0.064516129,27,1483,22.07148679,1.333333333,3,14,12,3,4615
9.887323868,3.225806452,0.032258065,51,1511,18.31894112,0.666666667,3,14,12,3,4615
12.68999972,3.177419355,0.080645161,59,1563.6,25.38605245,1.7,3,14,12,3,4615
12.0857145,3.35483871,0.096774194,66,1625.5,22.78921938,0.75,3,14,12,3,4615
